9,3805.7,798.41
9.01,3813.3,797.81
9.02,3821,797.22
9.03,3828.6,796.62
9.04,3836.2,796.03
9.05,3843.9,795.43
9.06,3851.5,794.84
9.07,3859.1,794.25
9.08,3866.7,793.65
9.09,3874.3,793.06
9.1,3881.9,792.48
9.11,3889.5,791.89
9.12,3897.1,791.3
9.13,3904.7,790.71
9.14,3912.2,790.13
9.15,3919.8,789.54
9.16,3927.4,788.96
9.17,3934.9,788.37
9.18,3942.5,787.79
9.19,3950,787.21
9.2,3957.5,786.63
9.21,3965.1,786.05
9.22,3972.6,785.47
9.23,3980.1,784.9
9.24,3987.6,784.32
9.25,3995.2,783.74
9.26,4002.7,783.17
9.27,4010.2,782.59
9.28,4017.7,782.02
9.29,4025.2,781.45
9.3,4032.6,780.88
9.31,4040.1,780.31
9.32,4047.6,779.74
9.33,4055.1,779.17
9.34,4062.5,778.6
9.35,4070,778.03
9.36,4077.4,777.47
9.37,4084.9,776.9
9.38,4092.3,776.34
9.39,4099.8,775.77
9.4,4107.2,775.21
9.41,4114.6,774.65
9.42,4122,774.09
9.43,4129.4,773.53
9.44,4136.9,772.97
9.45,4144.3,772.41
9.46,4151.7,771.85
9.47,4159.1,771.29
9.48,4166.4,770.74
9.49,4173.8,770.18
9.5,4181.2,769.63
9.51,4188.6,769.08
9.52,4195.9,768.52
9.53,4203.3,767.97
9.54,4210.7,767.42
9.55,4218,766.87
9.56,4225.4,766.32
9.57,4232.7,765.77
9.58,4240,765.22
9.59,4247.4,764.68
9.6,4254.7,764.13
9.61,4262,763.59
9.62,4269.3,763.04
9.63,4276.6,762.5
9.64,4283.9,761.95
9.65,4291.2,761.41
9.66,4298.5,760.87
9.67,4305.8,760.33
9.68,4313.1,759.79
9.69,4320.4,759.25
9.7,4327.6,758.71
9.71,4334.9,758.18
9.72,4342.2,757.64
9.73,4349.4,757.1
9.74,4356.7,756.57
9.75,4363.9,756.04
9.76,4371.2,755.5
9.77,4378.4,754.97
9.78,4385.6,754.44
9.79,4392.9,753.91
9.8,4400.1,753.38
9.81,4407.3,752.85
9.82,4414.5,752.32
9.83,4421.7,751.79
9.84,4428.9,751.26
9.85,4436.1,750.74
9.86,4443.3,750.21
9.87,4450.5,749.69
9.88,4457.7,749.16
9.89,4464.9,748.64
9.9,4472,748.12
9.91,4479.2,747.6
9.92,4486.4,747.07
9.93,4493.5,746.55
9.94,4500.7,746.04
9.95,4507.8,745.52
9.96,4515,745
9.97,4522.1,744.48
9.98,4529.2,743.96
9.99,4536.4,743.45
10,4543.5,742.93
10.01,4550.6,742.42
10.02,4557.7,741.91
10.03,4564.8,741.39
10.04,4571.9,740.88
10.05,4579,740.37
10.06,4586.1,739.86
10.07,4593.2,739.35
10.08,4600.3,738.84
10.09,4607.4,738.33
10.1,4614.4,737.82
10.11,4621.5,737.32
10.12,4628.6,736.81
10.13,4635.6,736.31
10.14,4642.7,735.8
10.15,4649.7,735.3
10.16,4656.8,734.79
10.17,4663.8,734.29
10.18,4670.8,733.79
10.19,4677.9,733.29
10.2,4684.9,732.79
10.21,4691.9,732.29
10.22,4698.9,731.79
10.23,4705.9,731.29
10.24,4712.9,730.79
10.25,4719.9,730.3
10.26,4726.9,729.8
10.27,4733.9,729.3
10.28,4740.9,728.81
10.29,4747.9,728.31
10.3,4754.9,727.82
10.31,4761.8,727.33
10.32,4768.8,726.84
10.33,4775.8,726.34
10.34,4782.7,725.85
10.35,4789.7,725.36
10.36,4796.6,724.87
10.37,4803.6,724.39
10.38,4810.5,723.9
10.39,4817.5,723.41
10.4,4824.4,722.92
10.41,4831.3,722.44
10.42,4838.2,721.95
10.43,4845.2,721.47
10.44,4852.1,720.98
10.45,4859,720.5
